2161,"['unit4/rgb1/frame_14-41-59.357967.jpg', 'unit4/rgb1/frame_14-41-59.457969.jpg', 'unit4/rgb1/frame_14-41-59.541304.jpg', 'unit4/rgb1/frame_14-41-59.641306.jpg', 'unit4/rgb1/frame_14-41-59.724641.jpg']",145,"[0.71640625, 0.5120370370370371]","[0.70859375, 0.5143518518518518]","[0.7028645833333333, 0.5148148148148148]","[0.69453125, 0.5152777777777777]","[0.6872395833333333, 0.5157407407407407]"
143,"['unit4/rgb1/frame_14-12-22.272272.jpg', 'unit4/rgb1/frame_14-12-22.355607.jpg', 'unit4/rgb1/frame_14-12-22.455609.jpg', 'unit4/rgb1/frame_14-12-22.538944.jpg', 'unit4/rgb1/frame_14-12-22.638946.jpg']",132,"[0.73515625, 0.4986111111111111]","[0.73515625, 0.4986111111111111]","[0.73515625, 0.49768518518518523]","[0.7356770833333333, 0.49722222222222223]","[0.73515625, 0.49768518518518523]"
1785,"['unit4/rgb1/frame_14-37-54.086395.jpg', 'unit4/rgb1/frame_14-37-54.186397.jpg', 'unit4/rgb1/frame_14-37-54.269732.jpg', 'unit4/rgb1/frame_14-37-54.369734.jpg', 'unit4/rgb1/frame_14-37-54.453069.jpg']",141,"[0.83984375, 0.5027777777777778]","[0.8388020833333334, 0.5060185185185185]","[0.8377604166666667, 0.5018518518518518]","[0.7872395833333333, 0.5078703703703703]","[0.78515625, 0.5087962962962963]"
786,"['unit4/rgb1/frame_14-21-43.733568.jpg', 'unit4/rgb1/frame_14-21-43.916905.jpg', 'unit4/rgb1/frame_14-21-44.000240.jpg', 'unit4/rgb1/frame_14-21-44.083575.jpg', 'unit4/rgb1/frame_14-21-44.183577.jpg']",132,"[0.8809895833333333, 0.49722222222222223]","[0.8809895833333333, 0.49722222222222223]","[0.8809895833333333, 0.49722222222222223]","[0.8815104166666666, 0.49722222222222223]","[0.8809895833333333, 0.49722222222222223]"
373,"['unit4/rgb1/frame_14-14-14.824523.jpg', 'unit4/rgb1/frame_14-14-14.907858.jpg', 'unit4/rgb1/frame_14-14-15.007860.jpg', 'unit4/rgb1/frame_14-14-15.091195.jpg', 'unit4/rgb1/frame_14-14-15.174530.jpg']",136,"[0.8596354166666667, 0.512962962962963]","[0.8611979166666667, 0.5125]","[0.8622395833333333, 0.5125]","[0.86328125, 0.5115740740740741]","[0.8638020833333333, 0.5106481481481482]"
792,"['unit4/rgb1/frame_14-21-44.366914.jpg', 'unit4/rgb1/frame_14-21-44.450249.jpg', 'unit4/rgb1/frame_14-21-44.550251.jpg', 'unit4/rgb1/frame_14-21-44.633586.jpg', 'unit4/rgb1/frame_14-21-44.733588.jpg']",133,"[0.8815104166666666, 0.49722222222222223]","[0.8815104166666666, 0.49722222222222223]","[0.8815104166666666, 0.49722222222222223]","[0.8815104166666666, 0.49722222222222223]","[0.8815104166666666, 0.49722222222222223]"
739,"['unit4/rgb1/frame_14-20-51.815796.jpg', 'unit4/rgb1/frame_14-20-51.915798.jpg', 'unit4/rgb1/frame_14-20-51.999133.jpg', 'unit4/rgb1/frame_14-20-52.099135.jpg', 'unit4/rgb1/frame_14-20-52.182470.jpg']",143,"[0.8283854166666667, 0.5231481481481481]","[0.8309895833333334, 0.5208333333333334]","[0.8330729166666667, 0.5208333333333334]","[0.8356770833333333, 0.5199074074074074]","[0.8377604166666666, 0.5194444444444445]"
363,"['unit4/rgb1/frame_14-14-13.907838.jpg', 'unit4/rgb1/frame_14-14-14.007840.jpg', 'unit4/rgb1/frame_14-14-14.091175.jpg', 'unit4/rgb1/frame_14-14-14.174510.jpg', 'unit4/rgb1/frame_14-14-14.274512.jpg']",140,"[0.8450520833333333, 0.5175925925925926]","[0.8466145833333334, 0.5171296296296296]","[0.8481770833333333, 0.5162037037037037]","[0.8497395833333333, 0.5152777777777777]","[0.8518229166666667, 0.5152777777777777]"
1875,"['unit4/rgb1/frame_14-38-22.636966.jpg', 'unit4/rgb1/frame_14-38-22.720301.jpg', 'unit4/rgb1/frame_14-38-22.820303.jpg', 'unit4/rgb1/frame_14-38-22.903638.jpg', 'unit4/rgb1/frame_14-38-23.003640.jpg']",141,"[0.84921875, 0.5171296296296297]","[0.85078125, 0.5162037037037037]","[0.85234375, 0.5157407407407407]","[0.8533854166666667, 0.5111111111111111]","[0.8549479166666667, 0.5111111111111111]"
1202,"['unit4/rgb1/frame_14-26-00.538704.jpg', 'unit4/rgb1/frame_14-26-00.638706.jpg', 'unit4/rgb1/frame_14-26-00.722041.jpg', 'unit4/rgb1/frame_14-26-00.822043.jpg', 'unit4/rgb1/frame_14-26-00.905378.jpg']",140,"[0.8143229166666667, 0.5041666666666667]","[0.7299479166666667, 0.5004629629629629]","[0.8106770833333333, 0.5055555555555555]","[0.80859375, 0.5046296296296297]","[0.80703125, 0.5050925925925926]"
298,"['unit4/rgb1/frame_14-13-44.640586.jpg', 'unit4/rgb1/frame_14-13-44.723921.jpg', 'unit4/rgb1/frame_14-13-44.823923.jpg', 'unit4/rgb1/frame_14-13-44.907258.jpg', 'unit4/rgb1/frame_14-13-45.007260.jpg']",143,"[0.78515625, 0.5097222222222222]","[0.7825520833333334, 0.5092592592592593]","[0.7799479166666666, 0.5087962962962963]","[0.77734375, 0.5097222222222222]","[0.77265625, 0.5097222222222222]"
1779,"['unit4/rgb1/frame_14-37-53.553051.jpg', 'unit4/rgb1/frame_14-37-53.636386.jpg', 'unit4/rgb1/frame_14-37-53.719721.jpg', 'unit4/rgb1/frame_14-37-53.819723.jpg', 'unit4/rgb1/frame_14-37-53.903058.jpg']",138,"[0.84453125, 0.5037037037037037]","[0.8440104166666667, 0.5041666666666667]","[0.8434895833333333, 0.500462962962963]","[0.8424479166666667, 0.5023148148148149]","[0.8419270833333333, 0.500925925925926]"
88,"['unit4/rgb1/frame_14-08-19.367414.jpg', 'unit4/rgb1/frame_14-08-19.550751.jpg', 'unit4/rgb1/frame_14-08-19.634086.jpg', 'unit4/rgb1/frame_14-08-19.734088.jpg', 'unit4/rgb1/frame_14-08-19.817423.jpg']",132,"[0.83359375, 0.5041666666666667]","[0.8315104166666667, 0.5041666666666667]","[0.8309895833333334, 0.5041666666666667]","[0.8299479166666667, 0.5046296296296297]","[0.82890625, 0.5046296296296297]"
513,"['unit4/rgb1/frame_14-17-12.361407.jpg', 'unit4/rgb1/frame_14-17-12.461409.jpg', 'unit4/rgb1/frame_14-17-12.544744.jpg', 'unit4/rgb1/frame_14-17-12.628079.jpg', 'unit4/rgb1/frame_14-17-12.728081.jpg']",145,"[0.71171875, 0.5148148148148148]","[0.70390625, 0.5157407407407407]","[0.6971354166666667, 0.5162037037037037]","[0.6898437500000001, 0.5166666666666666]","[0.68046875, 0.5175925925925926]"
1583,"['unit4/rgb1/frame_14-34-19.732021.jpg', 'unit4/rgb1/frame_14-34-19.815356.jpg', 'unit4/rgb1/frame_14-34-19.915358.jpg', 'unit4/rgb1/frame_14-34-19.998693.jpg', 'unit4/rgb1/frame_14-34-20.098695.jpg']",139,"[0.8518229166666667, 0.5152777777777777]","[0.85234375, 0.5152777777777777]","[0.8533854166666667, 0.5148148148148148]","[0.85546875, 0.5106481481481482]","[0.8565104166666666, 0.5087962962962963]"
1919,"['unit4/rgb1/frame_14-39-42.721901.jpg', 'unit4/rgb1/frame_14-39-42.821903.jpg', 'unit4/rgb1/frame_14-39-42.905238.jpg', 'unit4/rgb1/frame_14-39-43.005240.jpg', 'unit4/rgb1/frame_14-39-43.088575.jpg']",146,"[0.6127604166666667, 0.599537037037037]","[0.63671875, 0.5907407407407408]","[0.65390625, 0.5842592592592593]","[0.67265625, 0.5782407407407408]","[0.68671875, 0.5722222222222222]"
161,"['unit4/rgb1/frame_14-12-23.905638.jpg', 'unit4/rgb1/frame_14-12-24.005640.jpg', 'unit4/rgb1/frame_14-12-24.088975.jpg', 'unit4/rgb1/frame_14-12-24.188977.jpg', 'unit4/rgb1/frame_14-12-24.272312.jpg']",140,"[0.8778645833333334, 0.4990740740740741]","[0.8778645833333334, 0.4990740740740741]","[0.8778645833333334, 0.49953703703703706]","[0.8778645833333334, 0.5]","[0.8778645833333334, 0.499537037037037]"
811,"['unit4/rgb1/frame_14-21-46.083615.jpg', 'unit4/rgb1/frame_14-21-46.183617.jpg', 'unit4/rgb1/frame_14-21-46.266952.jpg', 'unit4/rgb1/frame_14-21-46.366954.jpg', 'unit4/rgb1/frame_14-21-46.450289.jpg']",140,"[0.8825520833333333, 0.49722222222222223]","[0.8825520833333333, 0.49768518518518523]","[0.8825520833333333, 0.49722222222222223]","[0.8825520833333333, 0.49768518518518523]","[0.8825520833333333, 0.49768518518518523]"
1572,"['unit4/rgb1/frame_14-34-18.548664.jpg', 'unit4/rgb1/frame_14-34-18.631999.jpg', 'unit4/rgb1/frame_14-34-18.732001.jpg', 'unit4/rgb1/frame_14-34-18.815336.jpg', 'unit4/rgb1/frame_14-34-18.915338.jpg']",142,"[0.8278645833333333, 0.524537037037037]","[0.8299479166666667, 0.5236111111111111]","[0.83203125, 0.5226851851851853]","[0.8346354166666666, 0.5217592592592593]","[0.8361979166666667, 0.5208333333333333]"
111,"['unit4/rgb1/frame_14-08-21.550791.jpg', 'unit4/rgb1/frame_14-08-21.634126.jpg', 'unit4/rgb1/frame_14-08-21.734128.jpg', 'unit4/rgb1/frame_14-08-21.817463.jpg', 'unit4/rgb1/frame_14-08-21.900798.jpg']",142,"[0.80078125, 0.5074074074074074]","[0.7986979166666666, 0.5074074074074074]","[0.79609375, 0.5078703703703704]","[0.79453125, 0.5083333333333333]","[0.7919270833333334, 0.5083333333333333]"
2067,"['unit4/rgb1/frame_14-41-01.190137.jpg', 'unit4/rgb1/frame_14-41-01.273472.jpg', 'unit4/rgb1/frame_14-41-01.356807.jpg', 'unit4/rgb1/frame_14-41-01.456809.jpg', 'unit4/rgb1/frame_14-41-01.540144.jpg']",144,"[0.7945312499999999, 0.5337962962962963]","[0.7981770833333333, 0.5314814814814814]","[0.8018229166666666, 0.5305555555555556]","[0.8065104166666666, 0.5291666666666667]","[0.8096354166666666, 0.5291666666666667]"
1884,"['unit4/rgb1/frame_14-38-23.453649.jpg', 'unit4/rgb1/frame_14-38-23.553651.jpg', 'unit4/rgb1/frame_14-38-23.636986.jpg', 'unit4/rgb1/frame_14-38-23.720321.jpg', 'unit4/rgb1/frame_14-38-23.820323.jpg']",139,"[0.8606770833333333, 0.512962962962963]","[0.8622395833333333, 0.5125]","[0.8627604166666667, 0.5120370370370371]","[0.8638020833333333, 0.5111111111111111]","[0.8643229166666666, 0.5111111111111111]"
282,"['unit4/rgb1/frame_14-13-43.173890.jpg', 'unit4/rgb1/frame_14-13-43.273892.jpg', 'unit4/rgb1/frame_14-13-43.357227.jpg', 'unit4/rgb1/frame_14-13-43.457229.jpg', 'unit4/rgb1/frame_14-13-43.540564.jpg']",139,"[0.8174479166666666, 0.5060185185185185]","[0.8158854166666667, 0.5064814814814815]","[0.81484375, 0.5041666666666667]","[0.8127604166666667, 0.5064814814814815]","[0.8111979166666666, 0.5050925925925926]"
1900,"['unit4/rgb1/frame_14-38-24.903678.jpg', 'unit4/rgb1/frame_14-38-25.003680.jpg', 'unit4/rgb1/frame_14-38-25.087015.jpg', 'unit4/rgb1/frame_14-38-25.187017.jpg', 'unit4/rgb1/frame_14-38-25.270352.jpg']",133,"[0.8716145833333333, 0.5069444444444444]","[0.8721354166666666, 0.5069444444444444]","[0.87265625, 0.5064814814814815]","[0.8731770833333333, 0.5064814814814815]","[0.8731770833333333, 0.5069444444444444]"
424,"['unit4/rgb1/frame_14-15-25.725941.jpg', 'unit4/rgb1/frame_14-15-25.825943.jpg', 'unit4/rgb1/frame_14-15-25.909278.jpg', 'unit4/rgb1/frame_14-15-25.992613.jpg', 'unit4/rgb1/frame_14-15-26.092615.jpg']",143,"[0.8221354166666667, 0.5291666666666667]","[0.82578125, 0.5282407407407408]","[0.8278645833333333, 0.5268518518518519]","[0.8304687500000001, 0.5259259259259259]","[0.83359375, 0.524537037037037]"
2174,"['unit4/rgb1/frame_14-42-00.541324.jpg', 'unit4/rgb1/frame_14-42-00.641326.jpg', 'unit4/rgb1/frame_14-42-00.724661.jpg', 'unit4/rgb1/frame_14-42-00.824663.jpg', 'unit4/rgb1/frame_14-42-00.907998.jpg']",146,"[0.7424479166666667, 0.5018518518518519]","[0.7440104166666667, 0.5013888888888889]","[0.7455729166666667, 0.5018518518518519]","[0.7476562499999999, 0.5023148148148149]","[0.7502604166666667, 0.5023148148148149]"
1908,"['unit4/rgb1/frame_14-38-25.637026.jpg', 'unit4/rgb1/frame_14-38-25.720361.jpg', 'unit4/rgb1/frame_14-38-25.820363.jpg', 'unit4/rgb1/frame_14-38-25.903698.jpg', 'unit4/rgb1/frame_14-38-26.003700.jpg']",129,"[0.87421875, 0.5064814814814815]","[0.87421875, 0.5064814814814815]","[0.87421875, 0.5050925925925926]","[0.8747395833333333, 0.5060185185185185]","[0.8752604166666667, 0.5050925925925926]"
1539,"['unit4/rgb1/frame_14-34-15.548604.jpg', 'unit4/rgb1/frame_14-34-15.631939.jpg', 'unit4/rgb1/frame_14-34-15.731941.jpg', 'unit4/rgb1/frame_14-34-15.815276.jpg', 'unit4/rgb1/frame_14-34-15.915278.jpg']",145,"[0.55703125, 0.6162037037037037]","[0.57890625, 0.6083333333333334]","[0.6010416666666667, 0.6018518518518519]","[0.61875, 0.5949074074074074]","[0.6377604166666666, 0.5884259259259259]"
613,"['unit4/rgb1/frame_14-19-03.280292.jpg', 'unit4/rgb1/frame_14-19-03.363627.jpg', 'unit4/rgb1/frame_14-19-03.446962.jpg', 'unit4/rgb1/frame_14-19-03.546964.jpg', 'unit4/rgb1/frame_14-19-03.630299.jpg']",139,"[0.79609375, 0.5037037037037038]","[0.7940104166666666, 0.5046296296296297]","[0.8549479166666667, 0.5087962962962963]","[0.8565104166666666, 0.5074074074074074]","[0.8578125, 0.5055555555555555]"
1893,"['unit4/rgb1/frame_14-38-24.270332.jpg', 'unit4/rgb1/frame_14-38-24.370334.jpg', 'unit4/rgb1/frame_14-38-24.453669.jpg', 'unit4/rgb1/frame_14-38-24.553671.jpg', 'unit4/rgb1/frame_14-38-24.637006.jpg']",136,"[0.86796875, 0.5092592592592593]","[0.8690104166666667, 0.5087962962962963]","[0.8690104166666667, 0.5087962962962963]","[0.8700520833333334, 0.5087962962962963]","[0.8708333333333333, 0.5083333333333333]"
570,"['unit4/rgb1/frame_14-18-59.363547.jpg', 'unit4/rgb1/frame_14-18-59.446882.jpg', 'unit4/rgb1/frame_14-18-59.546884.jpg', 'unit4/rgb1/frame_14-18-59.630219.jpg', 'unit4/rgb1/frame_14-18-59.730221.jpg']",146,"[0.8481770833333333, 0.4990740740740741]","[0.84765625, 0.499537037037037]","[0.8471354166666667, 0.499537037037037]","[0.8466145833333334, 0.499537037037037]","[0.5653645833333333, 0.625925925925926]"
236,"['unit4/rgb1/frame_14-12-43.822703.jpg', 'unit4/rgb1/frame_14-12-43.906038.jpg', 'unit4/rgb1/frame_14-12-44.006040.jpg', 'unit4/rgb1/frame_14-12-44.089375.jpg', 'unit4/rgb1/frame_14-12-44.189377.jpg']",140,"[0.8518229166666667, 0.5162037037037037]","[0.85234375, 0.5162037037037037]","[0.8544270833333334, 0.5152777777777777]","[0.8559895833333333, 0.5143518518518518]","[0.85703125, 0.5138888888888888]"
394,"['unit4/rgb1/frame_14-15-22.992553.jpg', 'unit4/rgb1/frame_14-15-23.092555.jpg', 'unit4/rgb1/frame_14-15-23.175890.jpg', 'unit4/rgb1/frame_14-15-23.275892.jpg', 'unit4/rgb1/frame_14-15-23.359227.jpg']",146,"[0.7122395833333334, 0.4976851851851852]","[0.7138020833333334, 0.49768518518518523]","[0.71484375, 0.4976851851851852]","[0.7190104166666667, 0.49768518518518523]","[0.7210937500000001, 0.4981481481481482]"
2082,"['unit4/rgb1/frame_14-41-02.540164.jpg', 'unit4/rgb1/frame_14-41-02.640166.jpg', 'unit4/rgb1/frame_14-41-02.723501.jpg', 'unit4/rgb1/frame_14-41-02.823503.jpg', 'unit4/rgb1/frame_14-41-02.906838.jpg']",142,"[0.8393229166666667, 0.5185185185185185]","[0.8414062499999999, 0.5175925925925926]","[0.8424479166666667, 0.5171296296296296]","[0.8450520833333334, 0.5157407407407408]","[0.8466145833333334, 0.5162037037037037]"
1752,"['unit4/rgb1/frame_14-35-46.450509.jpg', 'unit4/rgb1/frame_14-35-46.550511.jpg', 'unit4/rgb1/frame_14-35-46.633846.jpg', 'unit4/rgb1/frame_14-35-46.733848.jpg', 'unit4/rgb1/frame_14-35-46.817183.jpg']",135,"[0.8716145833333333, 0.5074074074074074]","[0.8716145833333333, 0.5064814814814815]","[0.8721354166666666, 0.5064814814814815]","[0.8721354166666666, 0.5064814814814815]","[0.8726562499999999, 0.5064814814814815]"
1728,"['unit4/rgb1/frame_14-35-44.267132.jpg', 'unit4/rgb1/frame_14-35-44.367134.jpg', 'unit4/rgb1/frame_14-35-44.450469.jpg', 'unit4/rgb1/frame_14-35-44.550471.jpg', 'unit4/rgb1/frame_14-35-44.633806.jpg']",140,"[0.74140625, 0.5004629629629629]","[0.7424479166666667, 0.500462962962963]","[0.7440104166666666, 0.500925925925926]","[0.74609375, 0.5018518518518519]","[0.7471354166666666, 0.500925925925926]"
187,"['unit4/rgb1/frame_14-12-26.272352.jpg', 'unit4/rgb1/frame_14-12-26.355687.jpg', 'unit4/rgb1/frame_14-12-26.455689.jpg', 'unit4/rgb1/frame_14-12-26.539024.jpg', 'unit4/rgb1/frame_14-12-26.639026.jpg']",146,"[0.7007812499999999, 0.5162037037037037]","[0.6934895833333333, 0.5166666666666666]","[0.6846354166666666, 0.5171296296296296]","[0.6763020833333333, 0.5180555555555555]","[0.6658854166666667, 0.5199074074074074]"
740,"['unit4/rgb1/frame_14-20-51.915798.jpg', 'unit4/rgb1/frame_14-20-51.999133.jpg', 'unit4/rgb1/frame_14-20-52.099135.jpg', 'unit4/rgb1/frame_14-20-52.182470.jpg', 'unit4/rgb1/frame_14-20-52.265805.jpg']",142,"[0.8309895833333334, 0.5208333333333334]","[0.8330729166666667, 0.5208333333333334]","[0.8356770833333333, 0.5199074074074074]","[0.8377604166666666, 0.5194444444444445]","[0.83984375, 0.5189814814814815]"
1376,"['unit4/rgb1/frame_14-29-42.176470.jpg', 'unit4/rgb1/frame_14-29-42.276472.jpg', 'unit4/rgb1/frame_14-29-42.359807.jpg', 'unit4/rgb1/frame_14-29-42.459809.jpg', 'unit4/rgb1/frame_14-29-42.543144.jpg']",143,"[0.8575520833333333, 0.49722222222222223]","[0.8575520833333333, 0.4976851851851851]","[0.8575520833333333, 0.4976851851851851]","[0.8575520833333333, 0.4976851851851851]","[0.85703125, 0.4976851851851851]"
1107,"['unit4/rgb1/frame_14-24-47.087235.jpg', 'unit4/rgb1/frame_14-24-47.187237.jpg', 'unit4/rgb1/frame_14-24-47.270572.jpg', 'unit4/rgb1/frame_14-24-47.370574.jpg', 'unit4/rgb1/frame_14-24-48.637266.jpg']",143,"[0.7018229166666667, 0.5148148148148148]","[0.6924479166666666, 0.5162037037037037]","[0.6856770833333333, 0.5162037037037037]","[0.6752604166666667, 0.5185185185185186]","[0.8690104166666667, 0.5115740740740741]"
772,"['unit4/rgb1/frame_14-20-54.815856.jpg', 'unit4/rgb1/frame_14-20-54.915858.jpg', 'unit4/rgb1/frame_14-20-54.999193.jpg', 'unit4/rgb1/frame_14-20-55.099195.jpg', 'unit4/rgb1/frame_14-20-55.182530.jpg']",133,"[0.8695312500000001, 0.5069444444444444]","[0.8700520833333334, 0.5074074074074074]","[0.8700520833333334, 0.5069444444444444]","[0.8705729166666667, 0.5064814814814815]","[0.8705729166666667, 0.5060185185185185]"
565,"['unit4/rgb1/frame_14-18-45.996613.jpg', 'unit4/rgb1/frame_14-18-46.096615.jpg', 'unit4/rgb1/frame_14-18-46.179950.jpg', 'unit4/rgb1/frame_14-18-46.279952.jpg', 'unit4/rgb1/frame_14-18-46.363287.jpg']",146,"[0.6893229166666667, 0.5166666666666666]","[0.6799479166666667, 0.5171296296296296]","[0.6721354166666667, 0.5171296296296296]","[0.66171875, 0.5189814814814815]","[0.6518229166666667, 0.5189814814814815]"
2030,"['unit4/rgb1/frame_14-40-44.456469.jpg', 'unit4/rgb1/frame_14-40-44.539804.jpg', 'unit4/rgb1/frame_14-40-44.639806.jpg', 'unit4/rgb1/frame_14-40-44.723141.jpg', 'unit4/rgb1/frame_14-40-44.823143.jpg']",146,"[0.7033854166666667, 0.5157407407407407]","[0.6971354166666667, 0.5157407407407407]","[0.68828125, 0.5166666666666666]","[0.68046875, 0.5171296296296296]","[0.67109375, 0.5175925925925926]"
1680,"['unit4/rgb1/frame_14-35-39.917045.jpg', 'unit4/rgb1/frame_14-35-40.000380.jpg', 'unit4/rgb1/frame_14-35-40.083715.jpg', 'unit4/rgb1/frame_14-35-40.183717.jpg', 'unit4/rgb1/frame_14-35-40.267052.jpg']",146,"[0.62890625, 0.5962962962962963]","[0.6458333333333333, 0.5893518518518519]","[0.6606770833333333, 0.5842592592592593]","[0.6763020833333333, 0.5773148148148148]","[0.6888020833333333, 0.5740740740740741]"
550,"['unit4/rgb1/frame_14-18-44.629919.jpg', 'unit4/rgb1/frame_14-18-44.729921.jpg', 'unit4/rgb1/frame_14-18-44.813256.jpg', 'unit4/rgb1/frame_14-18-44.913258.jpg', 'unit4/rgb1/frame_14-18-44.996593.jpg']",143,"[0.8794270833333333, 0.5018518518518519]","[0.8794270833333333, 0.5013888888888889]","[0.8794270833333333, 0.500462962962963]","[0.8794270833333333, 0.5009259259259259]","[0.8794270833333333, 0.5013888888888889]"
841,"['unit4/rgb1/frame_14-21-48.817003.jpg', 'unit4/rgb1/frame_14-21-48.917005.jpg', 'unit4/rgb1/frame_14-21-49.000340.jpg', 'unit4/rgb1/frame_14-21-49.083675.jpg', 'unit4/rgb1/frame_14-21-49.183677.jpg']",144,"[0.7638020833333333, 0.5092592592592593]","[0.76015625, 0.5111111111111111]","[0.7580729166666667, 0.5111111111111111]","[0.75546875, 0.5106481481481482]","[0.75234375, 0.5106481481481482]"
457,"['unit4/rgb1/frame_14-15-28.826003.jpg', 'unit4/rgb1/frame_14-15-28.909338.jpg', 'unit4/rgb1/frame_14-15-28.992673.jpg', 'unit4/rgb1/frame_14-15-29.092675.jpg', 'unit4/rgb1/frame_14-15-29.176010.jpg']",133,"[0.8705729166666667, 0.5087962962962963]","[0.87109375, 0.5083333333333333]","[0.8716145833333333, 0.5078703703703704]","[0.8716145833333333, 0.5069444444444444]","[0.8721354166666666, 0.5069444444444444]"
383,"['unit4/rgb1/frame_14-14-15.724541.jpg', 'unit4/rgb1/frame_14-14-15.824543.jpg', 'unit4/rgb1/frame_14-14-15.907878.jpg', 'unit4/rgb1/frame_14-14-16.007880.jpg', 'unit4/rgb1/frame_14-14-16.091215.jpg']",133,"[0.8690104166666667, 0.5087962962962963]","[0.86953125, 0.5087962962962963]","[0.8700520833333334, 0.5087962962962963]","[0.8705729166666667, 0.5078703703703704]","[0.8705729166666667, 0.5078703703703704]"
1552,"['unit4/rgb1/frame_14-34-16.731961.jpg', 'unit4/rgb1/frame_14-34-16.815296.jpg', 'unit4/rgb1/frame_14-34-16.915298.jpg', 'unit4/rgb1/frame_14-34-16.998633.jpg', 'unit4/rgb1/frame_14-34-17.098635.jpg']",144,"[0.7388020833333333, 0.5537037037037037]","[0.7455729166666667, 0.55]","[0.75390625, 0.5476851851851852]","[0.7596354166666666, 0.5462962962962963]","[0.76640625, 0.5444444444444444]"
609,"['unit4/rgb1/frame_14-19-02.913618.jpg', 'unit4/rgb1/frame_14-19-02.996953.jpg', 'unit4/rgb1/frame_14-19-03.096955.jpg', 'unit4/rgb1/frame_14-19-03.180290.jpg', 'unit4/rgb1/frame_14-19-03.280292.jpg']",141,"[0.8460937500000001, 0.5171296296296296]","[0.84765625, 0.5171296296296297]","[0.8497395833333333, 0.5152777777777777]","[0.8502604166666667, 0.5143518518518518]","[0.85234375, 0.5138888888888888]"
192,"['unit4/rgb1/frame_14-12-39.822623.jpg', 'unit4/rgb1/frame_14-12-39.905958.jpg', 'unit4/rgb1/frame_14-12-40.005960.jpg', 'unit4/rgb1/frame_14-12-40.089295.jpg', 'unit4/rgb1/frame_14-12-40.189297.jpg']",146,"[0.7638020833333333, 0.5050925925925926]","[0.76640625, 0.5050925925925926]","[0.7705729166666666, 0.5060185185185185]","[0.7731770833333333, 0.5064814814814815]","[0.77734375, 0.5064814814814815]"
24,"['unit4/rgb1/frame_14-04-07.728981.jpg', 'unit4/rgb1/frame_14-04-07.812316.jpg', 'unit4/rgb1/frame_14-04-07.912318.jpg', 'unit4/rgb1/frame_14-04-07.995653.jpg', 'unit4/rgb1/frame_14-04-08.095655.jpg']",145,"[0.76640625, 0.5444444444444445]","[0.7716145833333333, 0.5425925925925925]","[0.7776041666666667, 0.5412037037037036]","[0.78203125, 0.5393518518518519]","[0.7872395833333333, 0.5384259259259259]"
317,"['unit4/rgb1/frame_14-13-46.357287.jpg', 'unit4/rgb1/frame_14-13-46.457289.jpg', 'unit4/rgb1/frame_14-13-46.540624.jpg', 'unit4/rgb1/frame_14-13-46.640626.jpg', 'unit4/rgb1/frame_14-13-46.723961.jpg']",146,"[0.69921875, 0.5166666666666667]","[0.69140625, 0.5171296296296296]","[0.6841145833333333, 0.5175925925925926]","[0.6752604166666667, 0.5185185185185186]","[0.6674479166666667, 0.5189814814814815]"
89,"['unit4/rgb1/frame_14-08-19.550751.jpg', 'unit4/rgb1/frame_14-08-19.634086.jpg', 'unit4/rgb1/frame_14-08-19.734088.jpg', 'unit4/rgb1/frame_14-08-19.817423.jpg', 'unit4/rgb1/frame_14-08-19.900758.jpg']",131,"[0.8315104166666667, 0.5041666666666667]","[0.8309895833333334, 0.5041666666666667]","[0.8299479166666667, 0.5046296296296297]","[0.82890625, 0.5046296296296297]","[0.8283854166666667, 0.5041666666666667]"
357,"['unit4/rgb1/frame_14-14-13.357827.jpg', 'unit4/rgb1/frame_14-14-13.457829.jpg', 'unit4/rgb1/frame_14-14-13.541164.jpg', 'unit4/rgb1/frame_14-14-13.641166.jpg', 'unit4/rgb1/frame_14-14-13.724501.jpg']",141,"[0.8315104166666667, 0.5222222222222223]","[0.8341145833333333, 0.5212962962962964]","[0.8356770833333333, 0.5199074074074075]","[0.8388020833333334, 0.5189814814814815]","[0.8403645833333333, 0.5189814814814815]"
580,"['unit4/rgb1/frame_14-19-00.280232.jpg', 'unit4/rgb1/frame_14-19-00.363567.jpg', 'unit4/rgb1/frame_14-19-00.446902.jpg', 'unit4/rgb1/frame_14-19-00.546904.jpg', 'unit4/rgb1/frame_14-19-00.630239.jpg']",144,"[0.7033854166666667, 0.5745370370370371]","[0.7158854166666666, 0.5685185185185184]","[0.7283854166666667, 0.5648148148148148]","[0.73984375, 0.5606481481481481]","[0.75078125, 0.5555555555555556]"
2012,"['unit4/rgb1/frame_14-40-42.823103.jpg', 'unit4/rgb1/frame_14-40-42.906438.jpg', 'unit4/rgb1/frame_14-40-43.006440.jpg', 'unit4/rgb1/frame_14-40-43.089775.jpg', 'unit4/rgb1/frame_14-40-43.189777.jpg']",142,"[0.78671875, 0.5083333333333333]","[0.7841145833333334, 0.5087962962962963]","[0.7809895833333333, 0.5092592592592593]","[0.77734375, 0.5092592592592593]","[0.7731770833333333, 0.5092592592592593]"
